Sr. no,Product Photo,Group Category,Product Category,Product Sub-Category,Manufacturer Part No,Short Description ,Manufacturer Name,Available packaging,Stock Status,Lead Time,Quantity Available,Qty Min,Qty Multiple,Price,Technical Specification,ROHS,ECCM,HSCode,Datasheet Link,COO,Series
618,https://www.digikey.com/Photos/Taoglas/MFG_MA310.A.LB.001.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,MA310.A.LB.001,MAGNET MOUNT GPS/GLONASS-SMA(M),TAOGLAS,Bag,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" Cellular"","" Frequency Group"":"" Wide Band"","" Frequency (Center/Band)"":"" 761MHz"","" 859MHz"","" 920MHz"","" 157542GHz"","" 1602GHz"","" 1795GHz"","" 192GHz"","" 2045GHz"","" 259GHz"","" Frequency Range"":"" 698MHz ~ 960MHz"","" 1574GHz ~ 1576GHz"","" 1601GHz ~ 1603GHz"","" 171GHz ~ 269GHz"","" Antenna Type"":"" Dome"","" Number of Bands"":"" 9"","" VSWR"":"" -"","" Return Loss"":"" -3dB"","" -10dB"","" Gain"":"" -631dBi"","" -354dBi"","" -371dBi"","" 1dBic"","" -593dBi"","" -551dBi"","" -551dBi"","" -669dBi"","" Features"":"" Cable - 3m"","" LNA"","" Termination"":"" SMA Male"","" Ingress Protection"":"" IP67"","" Mounting Type"":"" Magnetic"","" Height (Max)"":"" 0906"" (2300mm)"","" Applications"":"" CDMA"","" DCS"","" EDGE"","" GSM"","" GPRS"","" HSPA"","" PCS"","" UMTS"","" WCDMA"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1546""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/MA310.A.LB.001.pdf,,
619,https://www.digikey.com/Photos/Taoglas/MFG_MA140.A.LB.001.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,MA140.A.LB.001,RF ANT 829MHZ/1.575GHZ DOME 1M,TAOGLAS,Bulk,Lead time,16 Weeks,,10,10,,"{""RF Family/Standard"":"" Cellular"","" Navigation"","" Frequency Group"":"" Wide Band"","" Frequency (Center/Band)"":"" 829MHz"","" 1575GHz"","" 1602GHz"","" 21GHz"","" 265GHz"","" Frequency Range"":"" 698MHz ~ 960MHz"","" 1575GHz ~ 161GHz"","" 171GHz ~ 217GHz"","" 25GHz ~ 28GHz"","" Antenna Type"":"" Dome"","" Number of Bands"":"" 5"","" VSWR"":"" 3"","" 15"","" 15"","" 3"","" 3"","" Return Loss"":"" -"","" Gain"":"" 158dBi"","" 2dBic 27dBi"","" 111dBi"","" Power - Max"":"" 5W"","" Features"":"" Cable - 1m"","" LNA"","" Filter"","" Termination"":"" SMA Male (2)"","" Ingress Protection"":"" IP67"","" Mounting Type"":"" Panel Mount"","" Height (Max)"":"" 1890"" (4800mm)"","" Applications"":"" 2G"","" 3G"","" 4G"","" GLONASS"","" GPS"","" LTE"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 10"","" Other Names"":"" 931-1377""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/MA140.A.LB.001.pdf,,
620,https://www.digikey.com/Photos/Taoglas/MFG_OMB.915.B03F21.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,OMB.915.B03F21,RF ANT 915MHZ WHIP STR N FEM,TAOGLAS,Tube,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" -"","" Frequency Group"":"" UHF (300MHz ~ 1GHz)"","" Frequency (Center/Band)"":"" 915MHz"","" Frequency Range"":"" 902MHz ~ 928MHz"","" Antenna Type"":"" Whip"","" Straight"","" Number of Bands"":"" 1"","" VSWR"":"" 15"","" Return Loss"":"" -"","" Gain"":"" 35dBi"","" Power - Max"":"" 50W"","" Features"":"" -"","" Termination"":"" N Type Female"","" Ingress Protection"":"" -"","" Mounting Type"":"" Bracket Mount"","" Height (Max)"":"" 12598"" (32000mm)"","" Applications"":"" -"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1170""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/OMB.915.B03F21.pdf,,
621,https://www.digikey.com/Photos/Taoglas/MFG_MA850.A.LBICG.001.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,MA850.A.LBICG.001,RF ANT 829MHZ/1.94GHZ DOME SMA,TAOGLAS,Bulk,Lead time,16 Weeks,,8,8,,"{""RF Family/Standard"":"" Cellular"","" Navigation"","" WiFi"","" Frequency Group"":"" Wide Band"","" Frequency (Center/Band)"":"" 829MHz"","" 194GHz"","" 259GHz"","" 538GHz"","" Frequency Range"":"" 698MHz ~ 960MHz"","" 171GHz ~ 217GHz"","" 249GHz ~ 269GHz"","" 49GHz ~ 585GHz"","" Antenna Type"":"" Dome"","" Number of Bands"":"" 4"","" VSWR"":"" 3"","" Return Loss"":"" -10dB"","" Gain"":"" 43dBi"","" Features"":"" LNA"","" Filter"","" Termination"":"" SMA Male"","" Ingress Protection"":"" IP67"","" Mounting Type"":"" Panel Mount"","" Height (Max)"":"" 2260"" (5740mm)"","" Applications"":"" BEIDOU"","" GLONASS"","" GPS"","" LTE"","" WLAN"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 1  (Unlimited)"","" California Prop 65"":"" "","" Standard Package"":"" 8"","" Other Names"":"" 931-1492""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/MA850.A.LBICG.001.pdf,,
622,https://www.digikey.com/Photos/Taoglas/MFG_OMB.868.B08F21.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,OMB.868.B08F21,RF ANT 868MHZ WHIP STR N FEM,TAOGLAS,Tube,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" General ISM"","" Frequency Group"":"" UHF (300MHz ~ 1GHz)"","" Frequency (Center/Band)"":"" 868MHz"","" Frequency Range"":"" 860MHz ~ 870MHz"","" Antenna Type"":"" Whip"","" Straight"","" Number of Bands"":"" 1"","" VSWR"":"" 15"","" Return Loss"":"" -"","" Gain"":"" 8dBi"","" Power - Max"":"" 50W"","" Features"":"" -"","" Termination"":"" N Type Female"","" Ingress Protection"":"" IP65"","" Mounting Type"":"" Bracket Mount"","" Height (Max)"":"" 58032"" (14740cm)"","" Applications"":"" ISM"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1445""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/OMB.868.B08F21.pdf,,
623,https://www.digikey.com/Photos/Taoglas/MFG_ILA.02.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,ILA.02,RF ANT 869MHZ CHIP SOLDER SMD,TAOGLAS,Tape and Reel,Lead time,16 Weeks,,"6,000","6,000",,"{""RF Family/Standard"":"" -"","" Frequency Group"":"" UHF (300MHz ~ 1GHz)"","" Frequency (Center/Band)"":"" 869MHz"","" Frequency Range"":"" 868MHz ~ 870MHz"","" Antenna Type"":"" Chip"","" Number of Bands"":"" 1"","" VSWR"":"" 15"","" Return Loss"":"" -17dB"","" Gain"":"" 1dBi"","" Power - Max"":"" 5W"","" Features"":"" -"","" Termination"":"" Solder"","" Ingress Protection"":"" -"","" Mounting Type"":"" Surface Mount"","" Height (Max)"":"" 0020"" (050mm)"","" Applications"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" California Prop 65"":"" "","" Standard Package"":"" 6"",""000"","" Other Names"":"" 931-1082-2""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/ILA.02.pdf,,
624,https://www.digikey.com/Photos/Taoglas/MFG_ILA.02.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,ILA.02,RF ANT 869MHZ CHIP SOLDER SMD,TAOGLAS,Reel,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" -"","" Frequency Group"":"" UHF (300MHz ~ 1GHz)"","" Frequency (Center/Band)"":"" 869MHz"","" Frequency Range"":"" 868MHz ~ 870MHz"","" Antenna Type"":"" Chip"","" Number of Bands"":"" 1"","" VSWR"":"" 15"","" Return Loss"":"" -17dB"","" Gain"":"" 1dBi"","" Power - Max"":"" 5W"","" Features"":"" -"","" Termination"":"" Solder"","" Ingress Protection"":"" -"","" Mounting Type"":"" Surface Mount"","" Height (Max)"":"" 0020"" (050mm)"","" Applications"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1082-6""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/ILA.02.pdf,,
625,https://www.digikey.com/Photos/Taoglas/MFG_OMB.915.B08F21.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,OMB.915.B08F21,915MHZ 8DBI OMNI ANTENNA WITH N,TAOGLAS,Tube,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" General ISM"","" Frequency Group"":"" UHF (300MHz ~ 1GHz)"","" Frequency (Center/Band)"":"" 915MHz"","" Frequency Range"":"" 902MHz ~ 928MHz"","" Antenna Type"":"" Whip"","" Straight"","" Number of Bands"":"" 1"","" VSWR"":"" 15"","" Return Loss"":"" -"","" Gain"":"" 8dBi"","" Power - Max"":"" 50W"","" Features"":"" -"","" Termination"":"" N Type Female"","" Ingress Protection"":"" -"","" Mounting Type"":"" Bracket Mount"","" Height (Max)"":"" 58032"" (14740cm)"","" Applications"":"" ISM"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" Not Applicable"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1519""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/OMB.915.B08F21.pdf,,
626,https://www.digikey.com/Photos/Taoglas/MFG_UWC.20.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,UWC.20,ACCURAUWB UWC.20 3-5GHZ & 6-9GHZ,TAOGLAS,Tape and Reel,Lead time,16 Weeks,,600,600,,"{""RF Family/Standard"":"" -"","" Frequency Group"":"" SHF (f > 4GHz)"","" Frequency (Center/Band)"":"" 405GHz"","" 71GHz"","" 85GHz"","" Frequency Range"":"" 31GHz ~ 5GHz"","" 62GHz ~ 8GHz"","" 8GHz ~ 9GHz"","" Antenna Type"":"" Chip"","" Number of Bands"":"" 3"","" VSWR"":"" 2"","" 3"","" Return Loss"":"" -6dB"","" -10dB"","" Gain"":"" 6dBi"","" 35dBi"","" 25dBi"","" Power - Max"":"" 10W"","" Features"":"" -"","" Termination"":"" Solder"","" Ingress Protection"":"" -"","" Mounting Type"":"" Surface Mount"","" Height (Max)"":"" 0118"" (300mm)"","" Applications"":"" UWB"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" California Prop 65"":"" "","" Standard Package"":"" 600"","" Other Names"":"" 931-1596-2""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/UWC.20.pdf,,
627,https://www.digikey.com/Photos/Taoglas/MFG_ILA.02.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,ILA.02,RF ANT 869MHZ CHIP SOLDER SMD,TAOGLAS,Tape,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" -"","" Frequency Group"":"" UHF (300MHz ~ 1GHz)"","" Frequency (Center/Band)"":"" 869MHz"","" Frequency Range"":"" 868MHz ~ 870MHz"","" Antenna Type"":"" Chip"","" Number of Bands"":"" 1"","" VSWR"":"" 15"","" Return Loss"":"" -17dB"","" Gain"":"" 1dBi"","" Power - Max"":"" 5W"","" Features"":"" -"","" Termination"":"" Solder"","" Ingress Protection"":"" -"","" Mounting Type"":"" Surface Mount"","" Height (Max)"":"" 0020"" (050mm)"","" Applications"":"" -"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1082-1""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/ILA.02.pdf,,
628,https://www.digikey.com/Photos/Taoglas/MFG_UWC.20.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,UWC.20,ACCURAUWB UWC.20 3-5GHZ & 6-9GHZ,TAOGLAS,Tape,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" -"","" Frequency Group"":"" SHF (f > 4GHz)"","" Frequency (Center/Band)"":"" 405GHz"","" 71GHz"","" 85GHz"","" Frequency Range"":"" 31GHz ~ 5GHz"","" 62GHz ~ 8GHz"","" 8GHz ~ 9GHz"","" Antenna Type"":"" Chip"","" Number of Bands"":"" 3"","" VSWR"":"" 2"","" 3"","" Return Loss"":"" -6dB"","" -10dB"","" Gain"":"" 6dBi"","" 35dBi"","" 25dBi"","" Power - Max"":"" 10W"","" Features"":"" -"","" Termination"":"" Solder"","" Ingress Protection"":"" -"","" Mounting Type"":"" Surface Mount"","" Height (Max)"":"" 0118"" (300mm)"","" Applications"":"" UWB"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1596-1""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/UWC.20.pdf,,
629,https://www.digikey.com/Photos/Taoglas/MFG_UWC.20.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,UWC.20,ACCURAUWB UWC.20 3-5GHZ & 6-9GHZ,TAOGLAS,Reel,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" -"","" Frequency Group"":"" SHF (f > 4GHz)"","" Frequency (Center/Band)"":"" 405GHz"","" 71GHz"","" 85GHz"","" Frequency Range"":"" 31GHz ~ 5GHz"","" 62GHz ~ 8GHz"","" 8GHz ~ 9GHz"","" Antenna Type"":"" Chip"","" Number of Bands"":"" 3"","" VSWR"":"" 2"","" 3"","" Return Loss"":"" -6dB"","" -10dB"","" Gain"":"" 6dBi"","" 35dBi"","" 25dBi"","" Power - Max"":"" 10W"","" Features"":"" -"","" Termination"":"" Solder"","" Ingress Protection"":"" -"","" Mounting Type"":"" Surface Mount"","" Height (Max)"":"" 0118"" (300mm)"","" Applications"":"" UWB"","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1596-6""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/UWC.20.pdf,,
630,https://www.digikey.com/Photos/Taoglas/MFG_SGGP.25.4.A.02.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,SGGP.25.4.A.02,RF ANT 1.575/1.602GHZ CER PATCH,TAOGLAS,Tape and Reel,Lead time,16 Weeks,,200,200,,"{""RF Family/Standard"":"" Navigation"","" Frequency Group"":"" UHF (1GHz ~ 2GHz)"","" Frequency (Center/Band)"":"" 1575GHz"","" 1602GHz"","" Frequency Range"":"" 1575GHz ~ 1602GHz"","" Antenna Type"":"" Ceramic Patch"","" Number of Bands"":"" 2"","" VSWR"":"" 15"","" Return Loss"":"" -10dB"","" Gain"":"" -014dBic"","" 175dBic"","" Features"":"" -"","" Termination"":"" Solder"","" Ingress Protection"":"" -"","" Mounting Type"":"" Surface Mount"","" Height (Max)"":"" 0157"" (400mm)"","" Applications"":"" GLONASS"","" GPS"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" California Prop 65"":"" "","" Standard Package"":"" 200"","" Other Names"":"" 931-1260-2""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/SGGP.25.4.A.02.pdf,,
631,https://www.digikey.com/Photos/Taoglas/MFG_SGGP.25.4.A.02.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,SGGP.25.4.A.02,RF ANT 1.575/1.602GHZ CER PATCH,TAOGLAS,Reel,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" Navigation"","" Frequency Group"":"" UHF (1GHz ~ 2GHz)"","" Frequency (Center/Band)"":"" 1575GHz"","" 1602GHz"","" Frequency Range"":"" 1575GHz ~ 1602GHz"","" Antenna Type"":"" Ceramic Patch"","" Number of Bands"":"" 2"","" VSWR"":"" 15"","" Return Loss"":"" -10dB"","" Gain"":"" -014dBic"","" 175dBic"","" Features"":"" -"","" Termination"":"" Solder"","" Ingress Protection"":"" -"","" Mounting Type"":"" Surface Mount"","" Height (Max)"":"" 0157"" (400mm)"","" Applications"":"" GLONASS"","" GPS"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1260-6""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/SGGP.25.4.A.02.pdf,,
632,https://www.digikey.com/Photos/Taoglas/MFG_DSGP.1575.18.2.A.02.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,DSGP.1575.18.2.A.02,RF ANT 1.575GHZ CER PATCH SLD,TAOGLAS,Tape and Reel,Lead time,16 Weeks,,200,200,,"{""RF Family/Standard"":"" Navigation"","" Frequency Group"":"" UHF (1GHz ~ 2GHz)"","" Frequency (Center/Band)"":"" 1575GHz"","" Frequency Range"":"" 1574GHz ~ 1576GHz"","" Antenna Type"":"" Ceramic Patch"","" Number of Bands"":"" 1"","" VSWR"":"" 2"":""1"","" Return Loss"":"" -10dB"","" Gain"":"" 24dBi"","" Features"":"" -"","" Termination"":"" Solder"","" Ingress Protection"":"" -"","" Mounting Type"":"" Surface Mount"","" Height (Max)"":"" 0079"" (200mm)"","" Applications"":"" Galileo"","" GPS"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" California Prop 65"":"" "","" Standard Package"":"" 200"","" Other Names"":"" 931-1510-2""}",Yes,EAR99,85437099,http://cdn.taoglas.com/datasheets/DSGP.1575.18.2.A.02.pdf,,
633,https://www.digikey.com/Photos/Taoglas/MFG_DSGP.1575.18.2.A.02.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,DSGP.1575.18.2.A.02,RF ANT 1.575GHZ CER PATCH SLD,TAOGLAS,Tape,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" Navigation"","" Frequency Group"":"" UHF (1GHz ~ 2GHz)"","" Frequency (Center/Band)"":"" 1575GHz"","" Frequency Range"":"" 1574GHz ~ 1576GHz"","" Antenna Type"":"" Ceramic Patch"","" Number of Bands"":"" 1"","" VSWR"":"" 2"":""1"","" Return Loss"":"" -10dB"","" Gain"":"" 24dBi"","" Features"":"" -"","" Termination"":"" Solder"","" Ingress Protection"":"" -"","" Mounting Type"":"" Surface Mount"","" Height (Max)"":"" 0079"" (200mm)"","" Applications"":"" Galileo"","" GPS"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1510-1""}",Yes,EAR99,85437099,http://cdn.taoglas.com/datasheets/DSGP.1575.18.2.A.02.pdf,,
634,https://www.digikey.com/Photos/Taoglas/MFG_DSGP.1575.18.2.A.02.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,DSGP.1575.18.2.A.02,RF ANT 1.575GHZ CER PATCH SLD,TAOGLAS,Reel,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" Navigation"","" Frequency Group"":"" UHF (1GHz ~ 2GHz)"","" Frequency (Center/Band)"":"" 1575GHz"","" Frequency Range"":"" 1574GHz ~ 1576GHz"","" Antenna Type"":"" Ceramic Patch"","" Number of Bands"":"" 1"","" VSWR"":"" 2"":""1"","" Return Loss"":"" -10dB"","" Gain"":"" 24dBi"","" Features"":"" -"","" Termination"":"" Solder"","" Ingress Protection"":"" -"","" Mounting Type"":"" Surface Mount"","" Height (Max)"":"" 0079"" (200mm)"","" Applications"":"" Galileo"","" GPS"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1510-6""}",Yes,EAR99,85437099,http://cdn.taoglas.com/datasheets/DSGP.1575.18.2.A.02.pdf,,
635,https://www.digikey.com/Photos/Taoglas/MFG_SGGP.25.2.A.02.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,SGGP.25.2.A.02,RF ANT 1.575/1.602GHZ CER PATCH,TAOGLAS,Tape and Reel,Lead time,16 Weeks,,200,200,,"{""RF Family/Standard"":"" Navigation"","" Frequency Group"":"" UHF (1GHz ~ 2GHz)"","" Frequency (Center/Band)"":"" 1575GHz"","" 1602GHz"","" Frequency Range"":"" -"","" Antenna Type"":"" Ceramic Patch"","" Number of Bands"":"" 2"","" VSWR"":"" -"","" Return Loss"":"" -10dB"","" Gain"":"" 33dBi"","" Features"":"" -"","" Termination"":"" Solder"","" Ingress Protection"":"" -"","" Mounting Type"":"" Surface Mount"","" Height (Max)"":"" 0079"" (200mm)"","" Applications"":"" GLONASS"","" GPS"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" California Prop 65"":"" "","" Standard Package"":"" 200"","" Other Names"":"" 931-1450-2""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/SGGP.25.2.A.02.pdf,,
636,https://www.digikey.com/Photos/Taoglas/MFG_SGGP.25.4.A.02.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,SGGP.25.4.A.02,RF ANT 1.575/1.602GHZ CER PATCH,TAOGLAS,Tape,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" Navigation"","" Frequency Group"":"" UHF (1GHz ~ 2GHz)"","" Frequency (Center/Band)"":"" 1575GHz"","" 1602GHz"","" Frequency Range"":"" 1575GHz ~ 1602GHz"","" Antenna Type"":"" Ceramic Patch"","" Number of Bands"":"" 2"","" VSWR"":"" 15"","" Return Loss"":"" -10dB"","" Gain"":"" -014dBic"","" 175dBic"","" Features"":"" -"","" Termination"":"" Solder"","" Ingress Protection"":"" -"","" Mounting Type"":"" Surface Mount"","" Height (Max)"":"" 0157"" (400mm)"","" Applications"":"" GLONASS"","" GPS"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1260-1""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/SGGP.25.4.A.02.pdf,,
637,https://www.digikey.com/Photos/Taoglas/MFG_SGGP.25.2.A.02.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,SGGP.25.2.A.02,RF ANT 1.575/1.602GHZ CER PATCH,TAOGLAS,Tape,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" Navigation"","" Frequency Group"":"" UHF (1GHz ~ 2GHz)"","" Frequency (Center/Band)"":"" 1575GHz"","" 1602GHz"","" Frequency Range"":"" -"","" Antenna Type"":"" Ceramic Patch"","" Number of Bands"":"" 2"","" VSWR"":"" -"","" Return Loss"":"" -10dB"","" Gain"":"" 33dBi"","" Features"":"" -"","" Termination"":"" Solder"","" Ingress Protection"":"" -"","" Mounting Type"":"" Surface Mount"","" Height (Max)"":"" 0079"" (200mm)"","" Applications"":"" GLONASS"","" GPS"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1450-1""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/SGGP.25.2.A.02.pdf,,
638,https://www.digikey.com/Photos/Taoglas/MFG_SGGP.25.2.A.02.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,SGGP.25.2.A.02,RF ANT 1.575/1.602GHZ CER PATCH,TAOGLAS,Reel,Lead time,16 Weeks,,1,1,,"{""RF Family/Standard"":"" Navigation"","" Frequency Group"":"" UHF (1GHz ~ 2GHz)"","" Frequency (Center/Band)"":"" 1575GHz"","" 1602GHz"","" Frequency Range"":"" -"","" Antenna Type"":"" Ceramic Patch"","" Number of Bands"":"" 2"","" VSWR"":"" -"","" Return Loss"":"" -10dB"","" Gain"":"" 33dBi"","" Features"":"" -"","" Termination"":"" Solder"","" Ingress Protection"":"" -"","" Mounting Type"":"" Surface Mount"","" Height (Max)"":"" 0079"" (200mm)"","" Applications"":"" GLONASS"","" GPS"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" California Prop 65"":"" "","" Standard Package"":"" 1"","" Other Names"":"" 931-1450-6""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/SGGP.25.2.A.02.pdf,,
639,https://www.digikey.com/Photos/Taoglas/MFG_MCS6.A.jpg,Wireless & Memory,RF/IF and RFID,RF Antennas,MCS6.A,CAT M1 PENTA-BAND CELLULAR LOW P,TAOGLAS,Tape and Reel,Lead time,16 Weeks,,"1,000","1,000",,"{""RF Family/Standard"":"" Cellular"","" Frequency Group"":"" Wide Band"","" Frequency (Center/Band)"":"" 7075MHz"","" 7375MHz"","" 1733GHz"","" 188GHz"","" 196GHz"","" 2133GHz"","" Frequency Range"":"" 698MHz ~ 960MHz"","" 171GHz ~ 269GHz"","" Antenna Type"":"" Chip"","" Number of Bands"":"" 6"","" VSWR"":"" -"","" Return Loss"":"" -10dB"","" Gain"":"" -002dBi"","" -105dBi"","" 276dBi"","" 311dBi"","" 326dBi"","" 375dBi"","" Power - Max"":"" 5W"","" Features"":"" -"","" Termination"":"" Solder"","" Ingress Protection"":"" -"","" Mounting Type"":"" Surface Mount"","" Height (Max)"":"" 0118"" (300mm)"","" Applications"":"" CDMA"","" EDGE"","" DCS"","" GPRS"","" GSM"","" HSDPA"","" PCS"","" UMTS"","" WCDMA"","" Base Part Number"":"" "","" RoHS Status"":"" ROHS3 Compliant"","" Moisture Sensitivity Level (MSL)"":"" 3  (168 Hours)"","" California Prop 65"":"" "","" Standard Package"":"" 1"",""000"","" Other Names"":"" 931-1507-2""}",Yes,EAR99,85437099,https://cdn.taoglas.com/datasheets/MCS6.A.pdf,,
